strategies,round
3.34,617.0
3.34,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.33,618.0
3.3200000000000003,618.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.3200000000000003,619.0
3.31,619.0
3.31,619.0
3.31,619.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.31,620.0
3.3000000000000003,620.0
3.3000000000000003,620.0
3.3000000000000003,620.0
3.3000000000000003,620.0
3.3000000000000003,620.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.3000000000000003,621.0
3.29,621.0
3.29,621.0
3.29,621.0
3.29,621.0
3.29,621.0
3.29,621.0
3.29,621.0
3.29,622.0
3.29,622.0
3.29,622.0
3.29,622.0
3.29,622.0
3.29,622.0
3.29,622.0
3.29,622.0
3.29,622.0
3.29,622.0
3.29,622.0
3.2800000000000002,622.0
3.2800000000000002,622.0
3.2800000000000002,622.0
3.2800000000000002,622.0
3.2800000000000002,622.0
3.2800000000000002,622.0
3.2800000000000002,622.0
3.2800000000000002,622.0
3.2800000000000002,622.0
3.2800000000000002,623.0
3.2800000000000002,623.0
3.2800000000000002,623.0
3.2800000000000002,623.0
3.2800000000000002,623.0
3.2800000000000002,623.0
3.2800000000000002,623.0
3.2800000000000002,623.0
3.2800000000000002,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,623.0
3.27,624.0
3.27,624.0
3.27,624.0
3.27,624.0
3.27,624.0
3.27,624.0
3.27,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,624.0
3.2600000000000002,625.0
3.2600000000000002,625.0
3.2600000000000002,625.0
3.2600000000000002,625.0
3.2600000000000002,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,625.0
3.25,626.0
3.25,626.0
3.25,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,626.0
3.24,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.23,627.0
3.22,627.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.22,628.0
3.21,628.0
3.21,628.0
3.21,628.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.21,629.0
3.2,629.0
3.2,629.0
3.2,629.0
3.2,629.0
3.2,629.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.2,630.0
3.19,630.0
3.19,630.0
3.19,630.0
3.19,630.0
3.19,630.0
3.19,630.0
3.19,630.0
3.19,631.0
3.19,631.0
3.19,631.0
3.19,631.0
3.19,631.0
3.19,631.0
3.19,631.0
3.19,631.0
3.19,631.0
3.19,631.0
3.19,631.0
3.18,631.0
3.18,631.0
3.18,631.0
3.18,631.0
3.18,631.0
3.18,631.0
3.18,631.0
3.18,631.0
3.18,631.0
3.18,632.0
3.18,632.0
3.18,632.0
3.18,632.0
3.18,632.0
3.18,632.0
3.18,632.0
3.18,632.0
3.18,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,632.0
3.17,633.0
3.17,633.0
3.17,633.0
3.17,633.0
3.17,633.0
3.17,633.0
3.17,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,633.0
3.16,634.0
3.16,634.0
3.16,634.0
3.16,634.0
3.16,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,634.0
3.15,635.0
3.15,635.0
3.15,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,635.0
3.14,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.13,636.0
3.12,636.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.12,637.0
3.11,637.0
3.11,637.0
3.11,637.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.11,638.0
3.1,638.0
3.1,638.0
3.1,638.0
3.1,638.0
3.1,638.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.1,639.0
3.09,639.0
3.09,639.0
3.09,639.0
3.09,639.0
3.09,639.0
3.09,639.0
3.09,639.0
3.09,640.0
3.09,640.0
3.09,640.0
3.09,640.0
3.09,640.0
3.09,640.0
3.09,640.0
3.09,640.0
3.09,640.0
3.09,640.0
3.09,640.0
3.08,640.0
3.08,640.0
3.08,640.0
3.08,640.0
3.08,640.0
3.08,640.0
3.08,640.0
3.08,640.0
3.08,640.0
3.08,641.0
3.08,641.0
3.08,641.0
3.08,641.0
3.08,641.0
3.08,641.0
3.08,641.0
3.08,641.0
3.08,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,641.0
3.0700000000000003,642.0
3.0700000000000003,642.0
3.0700000000000003,642.0
3.0700000000000003,642.0
3.0700000000000003,642.0
3.0700000000000003,642.0
3.0700000000000003,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,642.0
3.06,643.0
3.06,643.0
3.06,643.0
3.06,643.0
3.06,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,643.0
3.0500000000000003,644.0
3.0500000000000003,644.0
3.0500000000000003,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,644.0
3.04,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.0300000000000002,645.0
3.02,645.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.02,646.0
3.0100000000000002,646.0
3.0100000000000002,646.0
3.0100000000000002,646.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0100000000000002,647.0
3.0,647.0
3.0,647.0
3.0,647.0
3.0,647.0
3.0,647.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
3.0,648.0
2.99,648.0
2.99,648.0
2.99,648.0
2.99,648.0
2.99,648.0
2.99,648.0
2.99,648.0
2.99,649.0
2.99,649.0
2.99,649.0
2.99,649.0
2.99,649.0
2.99,649.0
2.99,649.0
2.99,649.0
2.99,649.0
2.99,649.0
2.99,649.0
2.98,649.0
2.98,649.0
2.98,649.0
2.98,649.0
2.98,649.0
2.98,649.0
2.98,649.0
2.98,649.0
2.98,649.0
2.98,650.0
2.98,650.0
2.98,650.0
2.98,650.0
2.98,650.0
2.98,650.0
2.98,650.0
2.98,650.0
2.98,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,650.0
2.97,651.0
2.97,651.0
2.97,651.0
2.97,651.0
2.97,651.0
2.97,651.0
2.97,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,651.0
2.96,652.0
2.96,652.0
2.96,652.0
2.96,652.0
2.96,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,652.0
2.95,653.0
2.95,653.0
2.95,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,653.0
2.94,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.93,654.0
2.92,654.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.92,655.0
2.91,655.0
2.91,655.0
2.91,655.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.91,656.0
2.9,656.0
2.9,656.0
2.9,656.0
2.9,656.0
2.9,656.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.9,657.0
2.89,657.0
2.89,657.0
2.89,657.0
2.89,657.0
2.89,657.0
2.89,657.0
2.89,657.0
2.89,658.0
2.89,658.0
2.89,658.0
2.89,658.0
2.89,658.0
2.89,658.0
2.89,658.0
2.89,658.0
2.89,658.0
2.89,658.0
2.89,658.0
2.88,658.0
2.88,658.0
2.88,658.0
2.88,658.0
2.88,658.0
2.88,658.0
2.88,658.0
2.88,658.0
2.88,658.0
2.88,659.0
2.88,659.0
2.88,659.0
2.88,659.0
2.88,659.0
2.88,659.0
2.88,659.0
2.88,659.0
2.88,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,659.0
2.87,660.0
2.87,660.0
2.87,660.0
2.87,660.0
2.87,660.0
2.87,660.0
2.87,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,660.0
2.86,661.0
2.86,661.0
2.86,661.0
2.86,661.0
2.86,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,661.0
2.85,662.0
2.85,662.0
2.85,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,662.0
2.84,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.83,663.0
2.82,663.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.82,664.0
2.81,664.0
2.81,664.0
2.81,664.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.81,665.0
2.8000000000000003,665.0
2.8000000000000003,665.0
2.8000000000000003,665.0
2.8000000000000003,665.0
2.8000000000000003,665.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.8000000000000003,666.0
2.79,666.0
2.79,666.0
2.79,666.0
2.79,666.0
2.79,666.0
2.79,666.0
2.79,666.0
2.79,667.0
2.79,667.0
2.79,667.0
2.79,667.0
2.79,667.0
2.79,667.0
2.79,667.0
2.79,667.0
2.79,667.0
2.79,667.0
2.79,667.0
2.7800000000000002,667.0
2.7800000000000002,667.0
2.7800000000000002,667.0
2.7800000000000002,667.0
2.7800000000000002,667.0
2.7800000000000002,667.0
2.7800000000000002,667.0
2.7800000000000002,667.0
2.7800000000000002,667.0
2.7800000000000002,668.0
2.7800000000000002,668.0
2.7800000000000002,668.0
2.7800000000000002,668.0
2.7800000000000002,668.0
2.7800000000000002,668.0
2.7800000000000002,668.0
2.7800000000000002,668.0
2.7800000000000002,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,668.0
2.77,669.0
2.77,669.0
2.77,669.0
2.77,669.0
2.77,669.0
2.77,669.0
2.77,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,669.0
2.7600000000000002,670.0
2.7600000000000002,670.0
2.7600000000000002,670.0
2.7600000000000002,670.0
2.7600000000000002,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,670.0
2.75,671.0
2.75,671.0
2.75,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,671.0
2.74,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.73,672.0
2.72,672.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.72,673.0
2.71,673.0
2.71,673.0
2.71,673.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.71,674.0
2.7,674.0
2.7,674.0
2.7,674.0
2.7,674.0
2.7,674.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.7,675.0
2.69,675.0
2.69,675.0
2.69,675.0
2.69,675.0
2.69,675.0
2.69,675.0
2.69,675.0
2.69,676.0
2.69,676.0
2.69,676.0
2.69,676.0
2.69,676.0
2.69,676.0
2.69,676.0
2.69,676.0
2.69,676.0
2.69,676.0
2.69,676.0
2.68,676.0
2.68,676.0
2.68,676.0
2.68,676.0
2.68,676.0
2.68,676.0
2.68,676.0
2.68,676.0
2.68,676.0
2.68,677.0
2.68,677.0
2.68,677.0
2.68,677.0
2.68,677.0
2.68,677.0
2.68,677.0
2.68,677.0
2.68,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,677.0
2.67,678.0
2.67,678.0
2.67,678.0
2.67,678.0
2.67,678.0
2.67,678.0
2.67,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,678.0
2.66,679.0
2.66,679.0
2.66,679.0
2.66,679.0
2.66,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,679.0
2.65,680.0
2.65,680.0
2.65,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,680.0
2.64,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.63,681.0
2.62,681.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.62,682.0
2.61,682.0
2.61,682.0
2.61,682.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.61,683.0
2.6,683.0
2.6,683.0
2.6,683.0
2.6,683.0
2.6,683.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.6,684.0
2.59,684.0
2.59,684.0
2.59,684.0
2.59,684.0
2.59,684.0
2.59,684.0
2.59,684.0
2.59,685.0
2.59,685.0
2.59,685.0
2.59,685.0
2.59,685.0
2.59,685.0
2.59,685.0
2.59,685.0
2.59,685.0
2.59,685.0
2.59,685.0
2.58,685.0
2.58,685.0
2.58,685.0
2.58,685.0
2.58,685.0
2.58,685.0
2.58,685.0
2.58,685.0
2.58,685.0
2.58,686.0
2.58,686.0
2.58,686.0
2.58,686.0
2.58,686.0
2.58,686.0
2.58,686.0
2.58,686.0
2.58,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,686.0
2.57,687.0
2.57,687.0
2.57,687.0
2.57,687.0
2.57,687.0
2.57,687.0
2.57,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,687.0
2.56,688.0
2.56,688.0
2.56,688.0
2.56,688.0
2.56,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,688.0
2.5500000000000003,689.0
2.5500000000000003,689.0
2.5500000000000003,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,689.0
2.54,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.5300000000000002,690.0
2.52,690.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.52,691.0
2.5100000000000002,691.0
2.5100000000000002,691.0
2.5100000000000002,691.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5100000000000002,692.0
2.5,692.0
2.5,692.0
2.5,692.0
2.5,692.0
2.5,692.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.5,693.0
2.49,693.0
2.49,693.0
2.49,693.0
2.49,693.0
2.49,693.0
2.49,693.0
2.49,693.0
2.49,694.0
2.49,694.0
2.49,694.0
2.49,694.0
2.49,694.0
2.49,694.0
2.49,694.0
2.49,694.0
2.49,694.0
2.49,694.0
2.49,694.0
2.48,694.0
2.48,694.0
2.48,694.0
2.48,694.0
2.48,694.0
2.48,694.0
2.48,694.0
2.48,694.0
2.48,694.0
2.48,695.0
2.48,695.0
2.48,695.0
2.48,695.0
2.48,695.0
2.48,695.0
2.48,695.0
2.48,695.0
2.48,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,695.0
2.47,696.0
2.47,696.0
2.47,696.0
2.47,696.0
2.47,696.0
2.47,696.0
2.47,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,696.0
2.46,697.0
2.46,697.0
2.46,697.0
2.46,697.0
2.46,697.0
2.45,697.0
2.45,697.0
2.45,697.0
2.45,697.0
2.45,697.0
